0.psd_delta,1.psd_delta,1.psd_beta,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,2.beta_rel_power,3.psd_delta,3.psd_alpha,3.psd_gamma,3.delta_rel_power,3.beta_rel_power,4.psd_beta,5.psd_delta,5.psd_theta,5.psd_alpha,Stress_level
9880.342152942856,11460.806836254333,10576.218296101755,10666.28266926876,16284.585998893954,19096.814730878385,8629.735555214464,4281.239421548672,4.749724836885256,0.1352616175483936,0.1562500390716707,0.1490300701460769,0.3351653158899959,6038.073892729795,19850.247820973367,3448.68707352252,0.0747408113965165,0.3054490403422483,10299.616613389602,8281.502821079714,19538.02140079796,23145.529911150425,0
21630.389997028044,7724.606364047888,6976.143726442401,6009.716102729566,17376.98653874438,15775.90663118659,5579.052115172426,3842.214664096658,4.700811643423287,0.0535168711857535,0.0864172300866572,0.2820165400708816,0.2996385423689975,13977.060083048542,15271.415019684931,1841.4707238485064,0.239066608163619,0.2564711312149103,8274.443270782594,18223.439845251523,21828.05235702605,12281.860270149036,0
35986.80706798684,22411.77108021,10787.758783054667,14621.835339655005,10528.767472317038,10316.734278045911,8846.633266684039,3300.9432540591542,4.677884082459133,0.1008424302506102,0.1115210962886028,0.0491807416202829,0.541035765795324,20391.75269933902,7299.93291327046,3052.0475670603587,0.1180137987771421,0.4544440686929852,8940.030488839657,20268.276972784453,23581.2433002214,13898.67664937488,0
18737.09032529442,30504.5824372022,7357.106232618917,26167.31803109859,14195.764731899337,11186.028730640226,5464.018712274415,8041.278851577236,4.770095908871634,0.184586726748387,0.0538735760847272,0.0819747447020018,0.2711400053151358,13471.94640030121,4879.324564607143,5739.387987475333,0.0712795916003703,0.2415058676796478,8911.622326763847,7995.77229460624,18003.734471263688,6067.55734527453,0
32867.9556087669,31044.7413171195,7069.825392974572,25073.04708128377,14377.385837857297,7539.692914951446,6354.535047480048,5409.386697393126,4.743112273994158,0.2146941898849613,0.0914347082025611,0.032506055899994,0.3470265803734423,19149.191683803256,8124.981906782853,4261.838119302598,0.1702038340969163,0.2828829891216642,6905.414101409517,26556.660827752647,21185.25566795939,9439.567977116229,0
11281.166622913652,5512.654103999402,12839.502136532492,4543.702348766474,12648.02335376726,9839.625348898877,11122.35924702968,2968.164210918882,4.707804365397441,0.0227848015390603,0.146673422886898,0.0256282825905837,0.5788063598170579,2403.218207826821,7510.37634550156,2986.949126063127,0.0151904725267729,0.343244207337371,11688.984426490457,9959.783006460337,18316.45252587342,8096.929769039586,0
17471.05112416528,34605.09022635169,11048.31235780561,32169.87369329857,41195.31621362556,11013.344798212323,10028.533029066442,2572.255544779131,4.294218310606055,0.3185460125717249,0.2946975504181238,0.0640479990150527,0.2090106978568322,18764.54517136506,7004.665897807453,2508.227640099672,0.2458013313567685,0.2709166722328369,8345.87673643267,15334.924958419717,17174.202671009785,7009.6148223199925,0
22020.203420993224,27580.58577140124,17853.66216840371,19100.66451803522,43094.101164047446,20754.07152259304,13907.698436148672,5038.7070879281,4.77263259525367,0.0958768138102595,0.2510511322848244,0.1554881113030548,0.3747994908752127,14876.451454507564,21068.96569082588,4603.490963724318,0.0395235781485599,0.3365452551054957,9928.403200468962,15485.27917441589,17823.75446468487,22975.415996526488,0
12800.649394328248,23262.46635809678,18043.033493525163,18461.773012422127,24442.95424138192,20498.36025110112,16766.025970406572,8384.623748452426,5.063108641587001,0.0740406652653197,0.0802554185204298,0.1077134068455115,0.4738932236005784,8124.584082287283,13600.225349117063,5709.3386566543695,0.0524688134729291,0.5203985814873809,11025.57840926628,4167.491663129347,15759.484694273822,16524.32446452192,0
59607.66532240868,80919.11250122584,12413.591330178984,71112.5391590666,32693.90944133633,14994.760985326417,10749.059458742136,5789.492951323484,4.508480115074328,0.3367165869996206,0.1689958088981344,0.0747495034120958,0.2150713062207403,33976.589196631496,11368.243300842294,4966.594508021171,0.2717929724697013,0.3231771290405419,10483.65519972079,28925.063436400826,19617.72694368707,20927.660904142736,0
35362.22120896078,19895.64609800064,8900.896132637947,14799.09193898898,16301.559483391153,13251.06797946054,8909.10206930636,5126.660868552818,4.943183719301444,0.109522518127884,0.2130966074396303,0.0982151323336613,0.2889442553774337,17727.978999709063,6055.507787053871,4901.211130388612,0.1406536628839286,0.2734055821565184,7469.284250220408,25202.510386403144,8276.984196928366,8729.779277706595,0
26860.02808987486,24342.003000954395,18082.27062674056,23940.68872740581,23383.572253728,18820.579922272034,14752.67283471095,5628.76456140258,4.725735998191112,0.2217794599527981,0.0440039316738773,0.0361406364020652,0.3158320720423196,20667.529134196124,12180.92925715952,4740.117425527599,0.2408991628107646,0.3449516698897198,11954.947768542675,21787.88232236468,9721.99317277598,11852.99292064835,0
34770.696860144075,46466.391191760726,15768.663419405568,40324.30813732046,28725.597297167347,21630.205202135843,14325.459430914214,7352.205851468037,4.71226335456448,0.2704020813686492,0.0875467181078859,0.0821574044753388,0.3265444114562816,16069.82019195741,12272.36794295354,5312.181515361372,0.1104269513220198,0.3910952754738035,11604.17436611298,13998.602552562032,16137.292586662465,11573.255051448044,0
79475.31492646097,107501.06189708004,17650.172771747195,92382.30183496176,26323.42681740144,33920.44725952591,15301.084867171889,8410.564673544173,4.461500082977756,0.3446324296064674,0.1130256835112488,0.1785554238160203,0.1735646546003842,43738.90638776818,14545.285651322674,6582.821500507127,0.2394111334038587,0.2712577854216741,10104.104455112229,35255.36019555981,15441.943496960535,14537.045140409158,0
16911.28247171901,28132.82145762475,9336.63510163394,29480.583485811447,15927.36820110936,14007.442935985571,7818.93062899215,3582.2258736574668,4.902146895222181,0.1046959029933659,0.139993200156898,0.137205854570876,0.3190890709617507,15828.772652789456,10692.146825454727,3228.657526265906,0.1155038166909611,0.3152635797900137,6738.384398681479,9378.043643879206,17529.109237897,15759.197816873995,0
20361.26822658087,34643.184949294504,17545.750827003114,25987.357944897703,71533.29736994543,24903.625177745227,15760.60389561888,4655.552099258641,4.865785159598871,0.1081712390372828,0.292497843195007,0.1391303129899999,0.3258777311536828,6375.807858708668,17117.1779916267,4533.62425607539,0.0333651409581195,0.4058042875827212,11136.041794219922,6800.782092285945,28407.347980296538,15056.533933277178,0
38790.665641104126,45649.50880460413,14816.09953677863,41890.27802272391,14038.675204841596,26341.184060630392,12572.009124634207,6131.822853175642,4.608752320756865,0.1540141135155897,0.0346294726961356,0.3088378111471826,0.2727152327366655,20789.50629971675,16072.156849904584,4888.40577171883,0.1614874072060795,0.326181098633041,10182.451295901868,23577.05462782384,12585.135971530412,8443.7136809844,0
40679.65654339856,80251.35032986617,14226.594626027798,71793.33896641889,31149.499139629297,4661.27600495028,14022.968267639915,6762.565945624453,4.73569273725332,0.2653490623804795,0.144032429978726,0.0286737046842953,0.3470404655457039,20163.90468702285,6276.581238501839,5750.224561575008,0.0839780888276093,0.4033141221131349,8787.311516279553,13482.787954826115,20143.28021506375,8543.569116454602,0
48753.38784575823,72345.78896156022,16699.622247090883,58817.27314756261,34321.51948704648,21899.581466256324,16692.28273208711,4526.36690757572,4.61780885729945,0.279871145706472,0.2229795918255238,0.1299281454043824,0.2443329394400077,21849.50543878824,15224.370490576728,3911.775883471548,0.1780500528382364,0.3406030622223371,12917.24333338168,21528.83846267787,15318.250492415013,16726.78289280313,0
14516.44683400899,36080.41247888732,28092.57170742952,35820.22908768659,14332.141066731172,16501.04830326833,24688.61714132288,4913.049093742163,4.994537327811735,0.2169788495978769,0.0938795555651433,0.035313372115997,0.428341771274461,17866.18525409445,15669.799071504094,3580.7815605886235,0.119892639901635,0.4823819169517858,16018.062257370631,14458.347328020274,10976.089595441044,19790.270950354272,0
57052.25805101212,78238.51539465631,17588.693135184443,60528.43081575696,23352.94199280372,17241.07548770699,16918.568222561236,5058.311492498222,4.83218823846311,0.1970357876856078,0.1113158067777814,0.0454271544101821,0.4976691919509606,27853.667689828864,12718.319589789246,3773.797093171898,0.1100741336125681,0.5355834304584504,10660.340433341747,29441.377523305207,8580.651259170554,14511.504992789058,0
19784.885270436964,22654.86748345902,16345.326283622971,24800.984466172536,59538.48349738958,25668.213928347064,14420.605105778925,7085.342743192439,4.699174352592512,0.0369209402524129,0.3550459062850752,0.137986120397949,0.3073199713100791,16181.527839511124,17303.904933236234,5143.5170750195975,0.0477813597745255,0.3552333599643998,9831.109519984771,12921.668197352652,26887.001617588696,11624.64043144726,0
47161.823290161694,54079.039013813686,16991.5879324648,39134.17087787733,23821.63958098672,15706.205927825838,15273.639713727662,6139.693546495475,4.6672498964321765,0.2332664370229334,0.0674557707741657,0.1334729603909103,0.4131741720153341,18759.73440649236,13370.858501435592,5038.365869718016,0.1882454080947484,0.3643239635699477,11000.674309391434,16851.210517594776,24434.554655633245,15889.125119128172,0
24821.12250172516,20881.887435676577,18939.2577211715,23746.97661443399,17807.90115341254,43641.12153042553,18104.64532683912,5549.083410001702,4.7298657547292295,0.067116704025165,0.0498945377581154,0.2303200257701392,0.4299424004672267,9659.45564841073,32561.51769043461,4412.877556638217,0.0366670727392127,0.4604569145991424,9825.777793630134,13825.446051659195,21781.76904602135,27532.41708105821,0
13086.81308045173,11521.07824092007,18360.784833619706,11300.517439630145,14001.063147036082,27111.59681822772,17422.14022558858,7070.850516000836,4.848388668477161,0.0712188927953756,0.0992381963656586,0.077807420225807,0.4531361171417877,4965.707480172552,14568.231298637416,5973.658040393109,0.0436728871261375,0.3870224372048343,8576.356760628192,12141.203316157573,11448.900031221649,23921.85423738536,0
54377.64681777322,78172.3013813144,20791.69809039032,67681.24299737025,23351.2031334833,8481.550266122902,19277.29179366123,7354.824786080084,4.5898789811842695,0.3316252714368715,0.0828018036758707,0.0164456232142252,0.4066771418755643,32367.46068718373,8057.967226870915,5987.527588331315,0.23658350445171,0.4021262522887018,13346.51432567453,28457.407017517544,14518.21082286286,20303.19773758716,0
63458.368718380414,89778.34749935154,16704.49718485531,78877.58550242783,37395.33981838728,46096.72371811057,14809.182765655954,5308.119050161614,4.49457586969982,0.3032905406426015,0.1832006069307704,0.2230888943900007,0.1565607766987475,36550.7090571192,25289.72073886628,3883.7907656097104,0.2604069546277524,0.2037667227949806,9888.901472173067,34291.898704813015,20396.471160356385,24408.62650077953,0
31304.21901421027,11941.353134448627,11153.856028278946,6715.253934267604,13650.630358963244,21176.879519555205,9783.7099402062,4403.833505550084,4.784688797548988,0.0119086972260031,0.1907017554009379,0.0925951363542258,0.4084267961162018,20141.06788207666,13338.343787557174,3523.9523062348194,0.185323291393774,0.353521142367931,7692.159331513011,22648.234163692523,3789.611141152441,16054.100410674686,0
26291.33487543067,31660.279000002767,13817.318199858468,27962.252031289143,52661.33931809113,30100.2491098528,11452.432735292816,5016.814023175818,4.305097110464864,0.0562683731261504,0.3547697820997081,0.1264239895377813,0.2130860401724026,18717.95860767687,17871.560348033865,4048.940201556416,0.0594805444988241,0.2380831323479512,7737.021272763621,13976.301700234351,22983.048456529246,18952.62911566748,0
15801.639738459691,35216.815964109825,10590.821195022205,40769.23503688949,9225.349151755629,20489.330262909523,9604.33917348802,5132.841812913406,4.3714960748453295,0.2953500281858827,0.1697394135584826,0.1541895354022554,0.2426729451911554,22489.95739594912,9339.675578081253,4084.825685738015,0.2650979755734446,0.3160226982474464,9101.770424279262,22556.26704291751,13740.309306801584,12025.216874586122,0
11098.454833403586,5374.375694672006,9138.75836034181,3056.4403224145462,20895.19022857577,14858.073791326742,8540.140687810408,2355.171664249659,4.622430147897606,0.0412990002397395,0.1325443761715606,0.1681239063524089,0.3224099843371195,2770.30915754269,9192.345245957624,2399.246029999739,0.0249983641890072,0.4016608568810078,8382.120209782059,3453.7263548221185,8996.134979568538,7941.981401331521,0
53907.963056705135,90769.74716291737,24000.108011769284,83893.5995793306,37204.876534493465,40543.82878230314,21313.798521076376,6512.2700847271135,4.627362790819003,0.2953735371562145,0.0367052863507704,0.1314045064881095,0.3974249462712526,34022.0256472159,16178.233814323758,6149.630831562806,0.1867029746512154,0.4491856206670386,14502.875551714596,31203.443499551817,38089.84127671186,10287.24576902352,0
66216.23605464147,64888.09997011316,21128.54010917061,59011.477134384986,12970.973691653748,16958.867649213207,20268.56733426789,9404.10256230705,4.744855969911971,0.2816118231296589,0.0591505284952772,0.0919310174201199,0.3703571651671109,43868.07738896211,16144.16255369858,7430.30127542553,0.266250543185619,0.2898809525705721,13285.877687010645,51653.83677288942,15078.017997438834,18107.04807676243,0
33202.178221314985,40450.744354959774,27884.319503140403,37195.67842643511,32648.74445195029,28298.60315819815,23191.743889593068,12115.482300223595,4.669613637146876,0.026532450355739,0.0615297107689298,0.2016115178740514,0.5046472670940978,22289.52191960702,23284.90110869369,10241.6343906116,0.0382623804667759,0.549678026370875,18661.214349097605,28868.79307242801,9771.75844588195,22174.867547621456,0
63859.91297619484,73868.15831473222,28874.50829939104,56164.14629484613,17285.83098107215,12223.925921172357,27257.466928983707,7579.89852214002,4.8969027843718,0.0794495646509163,0.1082839045390698,0.0317871482192509,0.5505870492846372,33477.48396979694,14765.776674597111,5445.677388733566,0.098175808651532,0.5007110619003184,17211.998409011183,38640.88783269807,9078.050897189598,22225.32194197543,0
38634.61306238515,40382.553548936434,28199.095811974825,33017.26132618023,39488.25879422961,24639.56742873009,27123.13422021549,8968.124166466905,4.956366407220991,0.0989529240949129,0.1236642128467,0.0497902689843045,0.5027108877001335,28518.34412320753,15621.033533137195,7402.8829325776,0.0681860125085754,0.5157205787867796,17741.779805361817,26250.473863260137,32969.690021365706,14340.470900868131,0
25661.706493826707,52082.68709225223,32540.32944005473,47162.43501376829,57101.276063769576,25339.068120901826,26629.375393540595,9327.898656828444,4.86530606180769,0.1341015807953105,0.098649370188828,0.1502059298235649,0.3985911270913688,18468.005546377663,18288.55084834946,7519.968884075912,0.071008522877888,0.4306379908312392,19999.507475260125,19420.896367265108,28681.552998301653,21577.014139643707,0
60506.13682334774,99783.54219612596,22110.681620669384,80233.58737540888,34905.44151555062,25163.0266520989,19246.12267712661,8853.264399862714,4.863406734811808,0.1351490790297114,0.1709514895524226,0.0514019532926295,0.233169089775039,28502.91601789844,29042.39614946797,7525.786197949336,0.0484857790141733,0.2143000160927532,11337.24247007052,23264.57978272778,24244.54190231978,34721.832749405025,0
103812.06734843575,136553.00488705002,25195.45388231063,114193.49784965932,57987.34530144922,26038.207689998653,22032.49122029632,5001.581588206474,4.728662251954209,0.2138689121374389,0.2564155851843278,0.1021997623139372,0.2911451698606567,46444.77718679745,11426.323626198662,4207.083109574976,0.2015808783517261,0.3105280125672636,11498.025747327014,41717.08251965115,26537.3903077356,8562.471702480949,0
61824.40346247211,61138.97780656809,20911.26369978752,44075.801055259326,14453.19947175759,20297.72793225368,21014.53578129136,7701.986376237134,4.910902612709866,0.1823984357731254,0.0546796981183742,0.1196848792938553,0.3661167352404099,30008.14014132216,10990.9555060474,5956.094532999519,0.2057509563604631,0.4515340573789431,18134.24364270585,35902.53322398278,17861.734685742435,13755.698342118014,0
36322.5431752959,43002.93141703158,25722.6672345162,42023.78884572083,49696.68718813112,31947.047719739745,24088.89149832688,6333.414321758006,4.873023660717136,0.0658706414093278,0.2165614284359724,0.185313289209308,0.4197004058274414,30339.42062626716,16203.209782010856,5836.092886496032,0.0732717805218836,0.5278491185156229,22876.926717865063,28475.975501422385,17788.37457795801,12491.773939866447,0
71183.77997476867,92524.537047574,24889.6984051349,81370.23068855169,34030.81911124745,16979.414110747482,23319.076634886667,10504.906180564043,4.511719092460456,0.3440240865065286,0.0964872206630919,0.0759090578091171,0.3604399852980123,41812.78926953794,3912.9353887533234,7566.00961115812,0.2708206092014756,0.4286695216755454,15190.819550249173,32518.27006640609,20854.72761462369,7703.32587312094,0
51472.56676259499,77774.38463375281,25742.253515880348,62101.53778544657,39455.44494577572,14790.644176106043,24224.32040966339,10026.030484988449,4.781250015585542,0.1508434996953491,0.1896889099087852,0.0512126469043508,0.383585270082791,27377.2649838208,6520.947630246337,8755.401717369878,0.1423640607935992,0.378947429445927,16778.182442451893,25718.00433136672,17096.590949666614,20652.650920440607,0
17716.98801744179,30484.36537147932,29513.158391691137,30723.589820715675,35208.45926022179,25628.51994578494,30170.50257377491,17132.39780265933,5.075135694698394,0.0733190150132831,0.150123350101583,0.0787992426406434,0.4584895574873299,32639.203383324188,12076.82340616751,12549.231181677344,0.1032228086209698,0.4817585454968033,21955.120850997424,15889.710509749057,8441.685360539877,6697.857924324236,0
92192.17569152333,115291.79613849791,24123.607621732823,97468.71408336052,15603.199382591269,24717.23381636381,21953.720705691336,8504.126794517051,4.687134886741036,0.29570124164364,0.0553396772987173,0.0582655437381521,0.4456672316847626,47635.359373477215,15652.723429338555,7305.306829230515,0.2209799874798031,0.4942129185219914,17308.596270428337,32249.67292386468,7744.0791153294385,15976.852884124652,0
61975.71193497531,70357.12398840534,24255.444493906805,59774.32806591032,23313.75028395347,10398.550258114696,22870.13945326047,10037.65250070642,4.968305480626819,0.1751241811490536,0.1018417138418756,0.0503834792318498,0.354674813453698,30467.243947007893,8814.090080346015,6801.661136429745,0.149411565711116,0.2958220874910854,14028.96780679022,25349.178140960048,19109.545065554943,16151.231141365928,0
65161.26104170864,72993.63437984757,25464.8570745276,66354.49632943403,40822.633716537486,19807.44543526338,21753.41121710156,7734.070362698265,4.778333645175555,0.2898016047964847,0.0357878505275987,0.1084506068992367,0.3911279854542761,30954.67122944292,16372.334740359676,9253.404831469496,0.1710577698130468,0.4131237052972807,15637.883401293984,25046.047684020254,29815.790146441937,15549.262781382437,0
89779.94948279376,125410.46279617112,22435.32779292933,108285.36038515667,20542.157487417724,20234.218514507163,20645.775755833856,6074.92168478225,4.594885888270385,0.3786061553217516,0.0661744678565564,0.0619337796135691,0.2882374134116907,44213.37881045309,7279.266269062505,5443.890296299278,0.2277845583289598,0.4315221102759433,20045.96198797355,37021.482048425074,11224.231276651415,6384.19868551776,0
31648.013204426967,41142.55775959732,17084.24503457677,40183.69776690477,11027.055806600703,21096.79164607556,17205.035934188665,11175.595154690083,4.669215160629001,0.1389297926773082,0.021276510112043,0.1453971408987578,0.4000798512603453,20898.63725838709,13498.100497001047,9830.32971711289,0.0894379635369944,0.4193463840332957,11354.65729825363,17968.41751431919,9087.567300141674,12252.67601326124,0
21857.828801562264,30926.909522289498,19050.135393636938,33115.25935721803,26119.70244274364,20040.636612343347,16416.137800509172,6967.54046836518,4.942926945591192,0.1053026172933981,0.0341559750471854,0.1176822554431217,0.4279328947902459,22894.162769963208,16122.09687926646,5490.810277970046,0.1268325346822352,0.3602327965227638,12625.540247362527,17126.51170102792,19703.985693521496,15139.250076322118,0
45033.86458114168,54817.22308417443,18319.94544813629,49102.66259778835,26590.095611242265,22757.79933912966,15793.07501259086,6882.193377391584,4.859287352630044,0.1505746237390792,0.0729727876428751,0.1380105605635795,0.4220846836640905,36525.14402315061,13007.585778867588,6306.306886165149,0.1318116788717419,0.4490440495180636,14302.500780492235,32165.54490280165,15333.118745904034,15922.293576339383,0
57694.87048683184,98981.8338562616,18580.968004268045,93915.33172049272,17679.678919106307,46400.002803990064,16404.588952779803,4641.638005361408,4.164971965479286,0.4038106319407978,0.0908514224956013,0.1216024449362067,0.2505763055335322,50518.81491869839,33936.21948003541,4725.335911934559,0.3094575774312578,0.223719861996584,10027.389029500431,41481.2367722252,6947.728683512844,41518.65875981399,0
52638.20858316736,42795.77149791928,23520.8444881503,44776.60784741224,21203.26043008838,25377.64607005476,20914.15697699656,6732.783732674361,4.8346472074401206,0.2495276146616925,0.1279479048058132,0.1071709415851603,0.3344431529101364,29405.34945882351,14946.481003654888,5501.363748755314,0.2551651824652743,0.3709511680871026,19275.229472592884,29731.30597676194,14190.463052492396,13695.27557083096,0
23540.57525702323,39180.12186669018,11245.18270712866,41814.54865381885,28242.64570094208,20337.524175237864,10755.250373175992,3575.040341998658,4.782123903416585,0.2610420864485981,0.1480850656412287,0.1182552396280146,0.3375895386982267,20648.96671612476,13225.863405147553,3721.7227989665344,0.1929274932303999,0.3955793169930834,8313.216097448229,19384.8860247411,17173.71671170865,15651.287470173584,0
75026.25903553347,101489.36803005762,31172.117181020363,87558.32630825845,44677.7145384436,19513.91695093928,26019.264467162942,4526.246813818945,4.414083800197812,0.3826959799240966,0.1271375013946807,0.1140462902121907,0.2061881560087135,40240.26636070234,9119.595415794342,3963.21657110922,0.2951601297145839,0.2820398076183126,17667.326999470228,32657.20068772785,15012.251637880832,28863.044624375543,0
76336.89343014965,94019.70755629476,22388.27619481733,84673.64676095518,81152.67615799587,55060.78852683577,20101.817303957,7706.358276974664,4.786170808050547,0.1498881143280872,0.150501464464548,0.0776367721511741,0.3160380412632527,36954.79925767091,30701.164477403352,5764.876611536786,0.1229078536364345,0.3320712274775731,11790.201698055813,31242.49930819344,32014.763870729097,32354.69958657273,0
42381.75548019892,41439.52101497568,11699.051552647486,27342.14568295629,26767.650224738947,12210.8699830831,10389.816665900014,6505.802120073182,4.771793183921365,0.1329734992265975,0.1886693933111629,0.107245287955058,0.2086839788634373,23218.67038704652,11650.2895162716,6292.853271177921,0.1428281886681199,0.2113523201294073,14859.182243882971,23455.32522778226,6419.093352189197,16607.181495301513,0
14510.03033285985,14988.5581634034,7071.894589817744,16114.882524239913,25036.012656314284,18483.532002371405,5267.63161512722,3195.904635433042,4.750973378268541,0.0929447312397484,0.2269209558279689,0.1589313662530161,0.2628312971412625,10956.394445446102,15696.02998045861,2426.326260106169,0.0867090119162235,0.2865277306401755,4710.28490316163,8458.367578880017,11487.20468671634,18502.69941219834,0
25210.864557529207,17218.13789350471,10384.328057279628,17664.271623945082,17654.80926950311,15942.813811156368,8609.53118859486,3208.6526106896235,4.893498644368058,0.0825314426496571,0.1135897658006582,0.107766193236155,0.5374953718756343,16320.901852409306,10717.6488112087,3123.541268451983,0.1004520873626459,0.5012490434985386,8189.100757016412,20648.6907144562,6474.2371735357,11989.59905954961,0
19243.218131545007,29720.95760765102,18465.65435012588,39796.63570685988,7378.427644408053,8793.880144312046,15065.133480165969,4203.964614865061,4.814417317815484,0.0942346004225936,0.066535895590737,0.073916333035227,0.56424521748428,24466.425400371867,7204.610692136636,3005.572626964572,0.0583061513066296,0.5957931116088789,12116.993488555348,8731.35068679981,8278.705862276209,7967.161944813196,0
31986.528276350426,29264.315588253296,10016.42169088068,23519.481536609543,22396.247530054632,8075.236910364815,10142.915936727442,5461.118504958502,4.69454508376144,0.167138751178464,0.2163837231283418,0.0258750884360706,0.3593251524751262,21580.788037055216,13345.231279774256,4803.36001863651,0.0989509252408755,0.2749796887754245,7784.051868521838,19034.247168064467,9225.12435443854,21688.870182954342,0
16126.158841003686,16619.080076235467,14719.277373998522,14352.2992816296,34190.802184995206,15055.96552766496,13396.53659022426,7084.375424148386,4.879597440631828,0.0526827003989029,0.2753192318327997,0.0692142235877889,0.3378496814288027,8797.430419348948,10783.278266550786,7306.8534589170595,0.0433876491436056,0.3435960812133007,10027.301832819408,9868.658829064476,17356.291860250436,10479.313407420505,0
6439.5510411339965,17356.928343712025,21563.37497270453,18848.2045528973,8997.673307490615,14845.154604845366,20409.15594013252,6314.481731953464,4.86978174341932,0.1085669645250802,0.0716615498330939,0.0719510352210273,0.5216322069446859,12119.3107788599,14349.020603185128,5418.021896094836,0.0605259650647275,0.4821563497454335,15365.618059772998,10397.494275405186,6656.219529127753,15633.283787145549,0
47788.989500381766,63610.83834590265,13549.227204331832,54303.27825905722,18615.733517712342,15366.75286175266,11802.546339377825,4397.767923971554,4.438369238839003,0.3697673770206138,0.1676483928897399,0.1345951709047615,0.1642471412005877,26329.89599508387,13005.429291660528,2748.231051348233,0.2628075310265931,0.2111083014081163,10227.929857700394,24426.98902339652,14790.593771179414,12521.594470365306,0
26415.43358749328,34818.35128636664,15557.504390102038,32553.0954757957,36270.6424520555,17078.549809131306,13741.824044715162,4382.03577008334,4.710025270762323,0.0944685806287965,0.0815723954653169,0.2059503580847114,0.3188200915472279,18199.50710800059,16354.12208884118,4518.764492426821,0.0900722999190796,0.3241531891957753,11594.58463171502,12174.13616062227,16296.65198226042,12087.101147630408,0
40452.60213471478,49068.1351219247,15173.930201112284,43242.25796853457,38160.83245207826,15042.069436587408,14327.862345243697,8421.770122952104,4.620140294556639,0.2026385960505539,0.2296118770035184,0.0787011458893277,0.2610298724013111,29730.56163430871,11654.88476747871,6979.219468258024,0.1733743231219023,0.2677703312115675,8745.70678330942,31190.50865754928,19139.49713256058,11364.64950753243,0
48480.51965566196,65385.81208691846,18585.87654008448,56697.29157515703,17774.058481634354,9523.709496526852,15151.61559456749,3809.248899423623,4.537571801571176,0.3632429559875921,0.1468475895969899,0.0737433956493515,0.2481996917123613,33609.836097160514,15863.168685152626,3359.068631130513,0.2625236231432733,0.2713896994019493,9456.158490064294,27207.446889334155,19657.063235663813,14593.29599128056,0
21702.40597256401,30178.02380649457,12932.10110970175,27552.22918634684,14545.499087313434,12337.49698776305,11772.71305691091,6963.276910125439,4.691275637743405,0.1988484163116322,0.1060135076385111,0.136156890819902,0.3380849464389359,15518.512241537032,8264.818143877788,6029.421155570374,0.0770309766004546,0.3909090317342101,10796.04137572565,17584.547206033454,17250.496306987297,6723.164667173012,0
43961.12263802735,70935.88467460273,23503.094685416807,68266.35591384265,15542.83976402178,13096.73799624455,21835.261542043463,7105.000973195099,4.8915333889581545,0.2507485675105306,0.0811186630767377,0.0492171097529993,0.4083604863702496,26407.331451117785,11309.014553527157,6715.6138838291445,0.1570901800473611,0.4452493342205495,13574.975732775045,21971.53905150685,13075.704718785866,11904.54370885064,0
17453.013328285648,23932.884625045383,21951.30955266325,21544.54315026418,26515.61025694838,12477.700199518467,20382.495519940152,7605.231187183053,4.915635490622651,0.1120635104258268,0.1277981790477001,0.0744696438167818,0.4738349294671644,10743.147567094536,11119.339338288311,5819.991796076094,0.0911186804759157,0.4344910294796624,16467.360746754184,9217.22301081602,11921.108046252772,13277.123488682111,0
27399.223348046537,29414.32223171619,25135.686559680136,24016.27058235928,16111.36214844558,14352.69506093607,23113.943722902623,8592.75232629531,4.523620621154546,0.1706234267219461,0.0228412839186904,0.107874745690272,0.3799650265962852,17785.921628762393,19816.34435300111,7335.270707555025,0.1317041073764671,0.3394456785469813,17593.461964872153,15543.85228236135,12387.034537956855,16392.43366830426,0
35549.36874913463,32266.41007311807,23411.43632837714,27080.0422783038,15071.673802050102,20493.022679715006,21178.160605041645,7649.012400078698,4.71955054019541,0.0899898759617792,0.0869692285888706,0.1511738093983845,0.491645128727233,22941.38221142036,16696.159636116983,6563.580912342208,0.089230927776086,0.4818930109457077,19381.292876751624,18130.08469232076,16279.34107903855,9960.523046517545,0
36135.80195962643,42761.09060640925,24961.042548109905,34997.21450740739,9934.71266942011,12503.884562718216,21361.678430026936,15986.42710176312,4.698132690573658,0.1695359342452259,0.0168098024014966,0.0607297818311306,0.4940672700702122,26901.301274690704,5849.570296626794,12283.494322418956,0.1482966482155465,0.5201916662218339,16179.323610774816,23553.012198960307,7668.655290683409,5461.888014698408,0
45367.61293066999,53862.18159600229,24588.45614672232,48017.8290623954,38256.93086761896,22122.83468508153,21708.232712312696,8056.270899823942,4.777776830000385,0.2501939477629277,0.07640412246045,0.1288085069026125,0.3903437375906186,35703.116210370616,18129.45093073085,7434.843246679738,0.21623152441468,0.3501111510170834,15169.698243983694,23622.14525120444,17180.49744173995,16621.178302532444,0
31542.39086633184,37180.70279604262,20794.73684236938,32011.533187332738,20087.7640924251,11753.462510651249,19784.567068171906,8576.172563361399,4.920137646276821,0.1674646191139292,0.0479550887315067,0.0322638687696946,0.591675645586732,22435.42382319166,9333.774835523003,7366.9019823005,0.1477924916426495,0.5442869656759854,14442.67432355757,18761.582913415725,11181.829045000455,6924.153573809493,0
