,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.delta_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_beta,2.spectral_entropy_value,2.delta_rel_power,3.psd_delta,3.psd_theta,3.psd_alpha,3.psd_gamma
58,5568.113881821013,9680.415835601429,9155.258416829523,5127.357448405707,1553.9916060294463,4.737999738611286,0.1382887239512535,0.4036284741218837,7301.982444183934,7472.641388831446,5301.859090280242,5208.285555217033,4.862986972925417,0.1091760304846116,0.0934692913732589,0.1134805663083844,0.5573552040971784,8358.619434678949,5349.468016207688,4.854971408070682,0.1019038074116193,6352.957107306089,9555.6840214803,7198.251755482605,860.3083835225325
59,11298.621807815456,6990.18380250125,8797.356954628429,4924.754932460037,3087.334590646148,4.916102115009481,0.1041327429295628,0.3918071573715003,7424.171799737616,3129.763151234502,4355.060370451048,4469.733937617074,4.89326164352144,0.1068354000241117,0.0713157269706878,0.0835696735695715,0.4460953082832042,6950.266604196803,3844.525981822835,4.890992315466914,0.1021403710712507,11040.748957107098,2132.9936009145304,5856.390226586397,2862.2066507176773
60,15847.238458701582,7881.309728002435,10761.885846969826,5033.650857970504,2732.166657954603,4.893986216164006,0.2262308821576609,0.3826506797354934,9868.106192037794,7816.497802792767,6964.220424019866,4236.06584317531,4.780219596008751,0.1757239173549487,0.1545311928709453,0.0815686237154073,0.3667223857793154,8917.95758392671,3825.619248432345,4.781331637621076,0.1605801712785212,10875.060814335586,6709.306188260683,10992.229698753395,2810.19380442606
61,8846.734229177786,13214.234397499897,7973.486298890523,7146.047737757238,2264.511616220296,4.767116196167462,0.0912416622888656,0.4625323963497468,5267.873292144856,10325.923724983722,5513.170067980147,5558.687788459329,4.727720835893453,0.0306734784804562,0.1834378581702589,0.0680601205008725,0.5095573248152927,4722.297641801597,5355.311419400015,4.693771935280698,0.0346854619971264,6359.875115379489,13187.826487316512,5741.655354008256,1983.7088306203568
62,12305.498666906513,6782.413317560742,12892.9318645956,4322.302435436876,3351.994828398165,4.757612425326454,0.1295895990816188,0.2828433099071515,9583.16877379748,5229.391909602514,10127.622805607933,4147.749275088065,4.857739560121499,0.1099303995229524,0.068289132664628,0.2299361875678042,0.3181305752871015,9534.42777423932,3374.432748486557,4.86478369826134,0.1261367265371519,10767.740845290611,5020.03405714863,11773.982806589302,3054.9794050463515
63,8982.527134819584,8714.39217715256,10444.830061223702,9585.489669237208,2450.4918514359665,5.03861695714457,0.0984361546340043,0.4378181282351093,7802.521617385409,6113.929398378617,8530.145232217665,7792.9358752808,4.989990214884831,0.1077163599001148,0.149012024702325,0.0833679990351324,0.497562077771591,8063.504769781989,6714.80161929,5.007021556616047,0.1192021109725611,7808.715122818162,6027.794497352618,6787.637177249079,1711.631551090503
64,10498.954837488736,13517.30758053355,9821.4221926252,6802.027302613652,2164.1885764582807,4.825444912032412,0.1130720143046987,0.4796748538458253,4009.3534763972566,7502.852354040473,6277.159646195254,5268.588493090132,4.867337637697564,0.0717488152282325,0.1392351358175167,0.0935622544056463,0.5057905169088065,6403.064353212421,5286.518264188931,4.9703004265587865,0.1563223396466526,4944.362552306331,9264.051799837032,7714.110589152456,2032.2435231696847
65,9828.276870683025,14000.269894811625,10080.350638495524,5151.224625806622,3823.396268187616,4.694966854659513,0.0863810768796896,0.3867023720534611,7973.484567980569,10246.029872482555,8747.188598089238,3881.97907359123,4.725566471871431,0.1132383293469427,0.1196980095892352,0.161910927315188,0.3453831104303255,8636.241448560217,3607.245778859192,4.6917695152389705,0.1326556057398204,11525.681096342309,10043.14997323279,8338.132686757603,3404.469596433828
66,18267.679204632623,10047.381791188269,9035.568291925576,5503.0145931617535,4300.834721397304,4.689638167800708,0.1249505595722303,0.3104122944160341,11484.524402921576,5621.532751743976,9382.56586790308,3861.151638053204,4.798259028131328,0.1322065756666079,0.0822295619108967,0.0870242448327946,0.3509439201016888,11180.63143872571,3609.701317010353,4.836562753806517,0.1395261039939454,14010.012728350372,6816.754384678541,7320.645109267999,2653.878090197484
67,13609.041922193548,5048.643208739783,12206.130296073452,4055.390406393106,2890.6607330934085,4.780803448627134,0.1308937665079529,0.2552341033406231,10455.896696359518,4483.199813681867,11176.462997627275,3025.0001744634524,4.79399085085699,0.1278798668301707,0.0422047911925991,0.3128387020107373,0.2432425217914476,7391.718997020124,2874.141948998604,4.815928316402388,0.105206792805183,8085.343254113998,5049.920131874942,13982.011678885448,2649.962480696676
68,10773.317834597596,8738.200537382596,2708.7887174610573,5547.4144220347325,2331.7264992161377,4.95151850473995,0.0890388938384175,0.4589634779515074,7472.364846583969,9311.63834251319,2348.31981475121,5697.209450453949,4.787815788989381,0.0839641216514122,0.1641255445221865,0.0348438078980311,0.512587101678868,7139.4150433892255,6095.746358315291,4.737891941205712,0.0643177439873172,9457.959141022711,6016.6664904651925,2780.3476936636016,1747.435208386611
69,13318.985110997488,10717.429327594782,7175.113367904326,5069.967202781711,1649.1646378315415,4.648667585768001,0.211787622780827,0.4233410687553768,7778.542668761359,6632.018633833155,6081.236448213092,4783.919709473554,4.838907390736136,0.1243031320644394,0.0806733422390739,0.1396597072884435,0.3936675990031432,6984.604386223301,3990.683867067297,4.781166319657404,0.1240612269519817,10561.057578217542,9608.227818266258,5548.118508062195,1880.5133198895576
70,15002.588540649258,9189.74578516698,4723.587307244692,4973.812962863881,2620.856426366553,4.69550877174503,0.1982028370142107,0.4292130745864721,18880.49125058835,7053.090925385628,5665.522657180995,3883.1068654178057,4.758949520131386,0.1950698645869668,0.0607270298484456,0.1000144871180458,0.2945906576706988,18484.33920615066,3576.060161008248,4.781506440169033,0.1852974382570438,15786.218003094931,6220.757579306707,4944.898415715247,1828.442613162592
71,11674.77570720526,18942.27138685768,6636.577589913828,8573.82668709763,2133.448281132192,4.808147144495128,0.094725815507094,0.448105386114452,12645.836177485366,9375.04143581884,6680.232367754762,6586.9754211061945,4.948683821637781,0.1350958897102775,0.1267227483212809,0.073462608736723,0.4822593824941544,11563.954150985832,6639.4990666763,5.00587205150572,0.1432691093162049,8531.772641072896,14414.266273554716,5050.547264021405,1514.3739750810869
72,12067.84388047214,6981.221971152112,13122.812817296624,5227.899306055724,1517.4769531670358,4.693892600391046,0.1700180441644223,0.3173619734848473,12160.332543867864,7511.729782032218,5202.546501548132,5411.175290942388,4.873182276003824,0.2104928897658602,0.1062823661773971,0.0685273838412009,0.3294362724009285,11977.587152914226,5061.615415776765,4.765500395632664,0.2095166923844688,9638.347924028338,7224.930065198595,8411.982573330853,1833.3947175908213
73,16329.436067670968,6848.235613293875,7772.545029238845,5375.973601221257,1802.6470604630204,4.709244857115385,0.3040608309914363,0.2472896706165526,13997.873532522177,5879.281949606446,4802.6530049743205,5508.282189184367,4.8062155372118,0.2628228491903832,0.1501528261835337,0.0935870861893975,0.2754340982350636,13644.951868072005,4974.2851537131,4.884938545228328,0.2457064603440197,12108.174099920108,7517.000759943471,6686.363024355372,2817.0178097382336
74,11163.183410365667,8948.650435327261,9697.395615887948,5201.087942278413,1788.204443499038,4.5747684472328665,0.1321160579075817,0.3487352911235408,14776.718897725155,5259.836615621046,6663.551381123488,4832.779082507429,4.616024669310387,0.1554405667959066,0.1095483270411396,0.1021018346745371,0.2146747816702292,13135.15117566064,4030.977409139908,4.670691695250168,0.1459150783410766,10411.70874664886,5640.813921033134,6929.182862500978,1284.6940171281185
75,30178.05174746908,12325.47698963854,11732.633339249054,10935.924653084094,4334.239003587331,4.705837073957946,0.2172011332317802,0.4479468463761912,35943.33431871037,23182.358432038058,19891.384503028203,14133.913157418228,4.834138478086555,0.1880214047738096,0.0979387521529039,0.1405104728153341,0.3815343636707997,41084.826522652,14762.94030847918,4.781844217578464,0.1707658321854798,31631.7279357732,24100.03140258192,23433.75909641375,5764.558828043956
76,15616.798953434403,23395.820779519272,12169.874958265922,8000.1500990718,5640.457013184361,4.492733089517372,0.1158088747209184,0.3053294122098646,26408.346894132024,17278.070118877706,9122.458769472543,9574.237653132746,4.478167456419455,0.1588959615213333,0.0814409782585092,0.1178089428523226,0.4990920801277423,36683.3089263778,11789.30077380943,4.564269081244682,0.161673819773469,28310.231012305147,17964.445728785944,6204.742767895556,8158.0948056846355
77,40387.13361538491,12221.479386042967,12015.176329077229,9567.124743563038,3532.2035720520707,4.702668337573739,0.2833234404235972,0.3554767439492341,45329.45815617403,14835.081524676169,9938.644601444204,10931.431977674072,4.846778239783888,0.2205025871328981,0.1549751605087016,0.0903093561164199,0.3709055659854726,42955.37504698206,12622.697615033936,4.938873239216398,0.2075191488249946,34542.27119018229,9990.321719352802,10768.61465169926,6193.437958747047
78,18684.96915287218,21694.296369162545,24961.110660578783,9663.20013374072,2845.807959651609,4.727094383092807,0.0913256917358199,0.2894343148408433,33099.664612831664,16684.09578682037,14771.58328341756,10449.315560104702,4.707542843853984,0.2087537509646297,0.1245575638674309,0.1640453822078979,0.3279075444119296,39940.49140463532,11733.039482510056,4.776393484892754,0.2395668809772196,20255.76437359584,19137.033192808867,18982.8981841056,3450.81741572962
79,24321.61092436309,19303.149801226657,12984.242058698534,6949.801218707416,8563.360184762523,4.72926423502797,0.1019141045231094,0.3476711643848058,32510.683209705287,20911.47834473552,8745.003621897491,10538.423047871793,4.655711664000961,0.1213248080115506,0.0700385212978553,0.032181213593867,0.4261652448243424,40517.00745025415,13984.05633546535,4.651890692292291,0.1116602236858922,20786.545225168364,18540.94489309207,9136.288039940378,10727.226732294152
80,23781.852173561794,11972.212137287464,14883.179130394888,12355.09181196465,4648.774180536327,4.981134147076998,0.1778097746025903,0.4182346950908907,27872.55397388492,5943.969529469243,17442.018345366538,13424.278660511349,4.930603678083359,0.2034949269990281,0.0247076174243027,0.0509671353373104,0.4049967039796907,30212.839671289377,15295.101127137224,4.930905072769288,0.2084806243023853,20589.789488249786,8790.014274505585,18026.54793036685,6832.954774819627
81,30002.90606066132,28896.426817513384,21372.733231524253,9146.50153825918,2599.6172335205856,4.288742709403888,0.219048101396689,0.2504202073477048,31892.397571461443,27933.412415710067,18834.907287013044,10928.098030064437,4.808721295704888,0.1382458144018472,0.0668336270875775,0.273856535323805,0.2880263542228114,38668.645141682384,12870.719695976288,4.9236552523015495,0.1348253236339142,17831.762470509268,31206.62993494968,21042.057308899213,3083.884600762497
82,20108.841775836707,10617.330689760533,16011.12432317316,4890.969826685203,2591.9508096385816,4.40736217864015,0.3106206223540839,0.2001948816615654,19614.02852981691,11091.169640806544,11116.213691104058,6756.208806380007,4.5138776766764845,0.3309182436888912,0.0515565167753928,0.0998535628996198,0.2980501336312886,28596.356061742263,8223.75497658999,4.363704583642996,0.3451856099963528,28328.559585363982,7802.572133215198,14785.402156908458,2741.253416580489
83,29657.28047968846,16501.851076128925,11675.656554602254,7710.744481595422,3718.076059379418,4.714741993648773,0.2572826774323775,0.4464376432089529,34597.002838586544,39558.98012971919,14061.01248215954,7691.47148614262,4.619818755198475,0.1862195102660248,0.2078106867927938,0.137056892470732,0.3831918841198209,40707.77053769268,7514.124270640414,4.530426352487961,0.1785246990097908,35024.042516190224,36438.890405872895,13346.582002532505,3847.180879322481
84,10968.626682593997,33807.28897727903,15637.715750340818,7071.357861036138,4154.129630026986,4.7629608056857045,0.0797386510746661,0.2564626435630531,28396.8666821872,13028.237861035152,12337.94088017295,11422.817561072952,4.8888561799581165,0.2054564960090097,0.0968423724995076,0.0527938547887096,0.4481191799896079,41851.15563716894,12926.066556404714,4.761870238527578,0.2381339002056462,34460.28344621543,11716.66128775396,13821.325787750016,6347.747273796674
85,9773.710717357584,37111.83667065148,9087.827484329184,11344.638158246542,5029.460827290746,4.506948727773764,0.0915137034146289,0.3638391862434362,10794.1015885384,23138.78316407203,14110.59267372673,13309.038540855736,5.011467579285952,0.1263275360098987,0.112173959860386,0.1205141820558215,0.4099990842446554,19231.68897968872,15040.61830768118,4.847831443258463,0.1807709510049741,15107.860359632328,23110.85269361579,11698.602089009206,5241.908063478935
86,23783.425004724195,18648.90816974328,8722.209314995258,11927.45947384086,3418.804621841441,4.658950423693419,0.2890997386117516,0.3455955985917395,28717.05280374508,13426.656490145242,9861.324698473194,12182.589429893304,4.76743428540708,0.232624989398043,0.059088036056551,0.1002074593051285,0.4057543021818966,32601.444745926023,12365.195287291652,4.754308911548768,0.2311345978828535,20236.30107406201,21987.28447536032,7833.340144122653,3490.072940298766
87,21554.24430052209,15766.072547087864,17261.219745797516,11599.488375221312,3541.993464523999,4.856415024118742,0.1265328289233449,0.3678486346930446,28498.25932765281,19781.530354248745,11535.595471970097,11781.284237955522,4.969957790768611,0.1735100844094329,0.1315885759151764,0.0667273493508541,0.3449243226324163,50570.174643514605,13871.15585943504,4.939265332202082,0.1648646157943548,23560.02568289911,28950.85375498385,14180.248580852103,5936.447635012395
88,25947.09950280476,20390.33640607776,21656.83013455432,10620.986676833094,4317.586176436446,4.8151820457691885,0.1619759007070202,0.3131222476006033,32722.32671587784,27738.854915865544,15235.840212471672,12693.148421392536,4.649703920657366,0.2059048799808679,0.1876152157174173,0.0918256693781393,0.378651248349825,45354.72102415965,14896.693417971874,4.734594207892674,0.2318053824073659,28599.330488203505,26028.461737452384,15074.073846407226,6769.282264551803
89,23852.8367572366,18199.04490807541,12034.433138019784,9557.983069470169,3265.1816700882355,5.03486017421197,0.1684323445141721,0.3914926877759717,31397.621983072982,25707.733146736755,5841.78520325859,9721.19159896112,4.962438345032188,0.1203780803047612,0.1356731579413702,0.0529478263584428,0.4278491872537884,33473.43272898554,11917.537318069251,5.042416226261572,0.1467430546143717,24023.907066781176,23325.43065589801,12167.760769622497,4836.969307107301
90,19744.494815824462,19595.410322490763,11763.42624581021,9693.06091630337,4679.8464505857455,4.922636585614041,0.1543607462950467,0.3315705191840247,25078.096394082306,19564.960842963326,9775.648229293323,10048.741940028844,4.873717333355262,0.1617166123936461,0.0934243752163937,0.1468027841317011,0.3669013341572645,31148.38298305362,13167.686905711058,4.841197185862829,0.1594432134844772,15311.39101655985,15100.360218933009,15408.949070483131,4741.690863290129
91,14415.927752722211,22645.520405237094,20090.35920008252,8474.821712000596,4505.487818026607,4.953259299552386,0.0638284259518542,0.3085908460526926,20390.328792653767,22293.04532788348,18281.96517056904,10885.916015381545,4.897034952378156,0.0616638302811141,0.2469670314301322,0.1712471832963114,0.2831275708847485,25299.11067279909,12852.22184988366,4.844590608152785,0.0590271642154362,23454.78383876873,18212.884622176345,18498.80877632288,7351.498784264547
92,21460.22915268236,9855.032635706211,12909.283193127638,7884.2053569845775,4358.616811566925,4.703457871763221,0.2469773795250121,0.2418289895662285,23322.13797678108,10037.017079843788,11746.553689110004,10381.398010847894,4.698683032912867,0.2163621873566778,0.091068555515119,0.087252354726776,0.2784908790140087,26430.307089993286,12553.586177475505,4.9043674768929,0.1812063520930407,25847.10579065011,9833.273498699404,11666.779914684555,6114.164422450797
93,26156.66013589093,22145.61014012332,10438.871339182111,11072.927140568132,4232.979516587646,4.778464153978925,0.14770011070143,0.2513174518007466,29696.83583596,17265.04898646198,11321.114297284434,11060.01596418904,4.783784416569851,0.1440426006716655,0.1670105350261919,0.1060648140012669,0.3102889562718399,38588.55636559712,12033.10029645498,4.691158358060473,0.1778899641135203,25777.91704607229,16905.422716510937,10996.347581935348,7124.435152440379
94,13714.428568668443,21143.20852836149,24278.395160199867,11449.695375526811,2850.638927604317,4.89538908263706,0.0763017459213835,0.4954502873953049,29926.692667220617,21883.509708625577,12873.632832097195,14382.139588188886,4.624105710278475,0.1816915849247359,0.0651277598331373,0.0387452992518966,0.5177467986727976,49150.321540114994,18344.45899031881,4.626726534598796,0.1706736127119408,27984.338199476748,22939.437056743547,10317.07834647081,4178.344944467182
95,34998.56774544209,20271.2724417104,17874.84783555767,10868.743336903057,3530.147934280897,4.881968237253316,0.1881609797360512,0.3016188619043632,32618.37533852442,26272.56391642157,17730.94589121047,12814.83313049579,4.89929469585484,0.0889687884792677,0.19231197342119,0.1010238934945881,0.3137870094542143,41414.6977370431,15365.53425732341,4.93339658330653,0.1196015380618209,19207.748273887588,21185.200864071496,21310.31443696752,3955.077168563642
96,26786.79680076032,8453.738463935459,12991.369721017289,7550.620304672998,3801.196634632661,4.430962824286629,0.2541001255193217,0.1870389653340362,35603.50465399042,7829.441615482848,14479.903374935764,10006.575760762302,4.566871279530718,0.2198379121070885,0.0604795813570639,0.1638433592260552,0.2173844376236804,50061.45843097034,12505.901186975876,4.659182492901057,0.2901101051451709,40807.66315445443,11206.841886459217,16055.759955114956,3126.7001052495057
